in_0;in_1;out_0
16.783541833428927;-1.4383683464705115;0
15.012183110343347;-0.38061663855333316;0
15.31620665708356;2.0959796476410713;0
16.22039148837241;2.854915126038631;0
15.575429799242446;1.8844128895103305;0
17.956850137275097;5.836499608632357;0
13.474534267874596;2.9217943710583825;0
16.206547784615694;6.712829411792365;0
11.911282124942604;-0.0012688017168309695;0
10.226712925599948;7.950454231327859;0
16.375833334798912;-1.4560420354801278;0
17.22456146581819;4.765984268775384;0
8.860106340687208;2.8359397295391684;0
9.846555304726099;-0.16372610229288642;0
10.128552134552498;5.5176797077072175;0
10.156604769669372;1.6394150568126027;0
9.599424677915664;5.831987776400924;0
11.78714103453326;0.4479306805946264;0
14.649896697748378;-1.4411396668448255;0
15.810220661916478;1.3983581916365377;0
9.45964917295924;7.0177440496531815;0
17.59074390869099;2.09573278676147;0
11.452754628337972;0.29305210693516504;0
16.23864982294794;1.2115367106078918;0
11.736504257941665;1.909946291782985;0
17.516962435138602;-0.04669503479331305;0
17.18990239263799;-1.8762775208339848;0
9.807478753814657;3.8876860124679284;0
8.540416844859472;4.776125128111539;0
14.097325794266371;4.938886874711246;0
16.2087019222706;0.949988207271149;0
15.175325128792212;5.568487467820041;0
12.183866674912327;0.4543242040638189;0
12.376538577937472;-0.8484376502596318;0
8.859110108622996;-0.15946625361987588;0
9.366513636864301;1.783273494416206;0
15.399274664325647;-0.36386782030639986;0
9.749714900130302;-0.6241274633233822;0
9.893658168079687;6.367501637525688;0
15.378503762509208;-0.9007725588868292;0
10.664713131343042;0.0987759489807134;0
12.839761518107299;4.712698214701167;0
17.684720728214472;-0.8405042284131041;0
8.561818887500257;6.6759122166273634;0
8.514251470050727;0.4431798309982167;0
16.04903265037596;1.2574216762733799;0
8.754902802068525;0.4725173836267911;0
17.71913377839964;3.810380869929551;0
14.690200917934876;0.029328730350968613;0
8.584572709387006;2.1583437666458973;0
11.73638693122419;0.5234787963411467;0
9.582859722531026;-0.06294344392393003;0
14.046044763788041;7.767629900212016;0
16.91483503763647;7.381380679654795;0
16.828892836844368;2.1737232885594446;0
14.687260814910308;6.225991133832794;0
16.116881583419975;3.9582833046378862;0
15.528353790336668;6.1723402336727595;0
12.99564905911594;5.994045219370313;0
14.101961616572787;6.153535676229826;0
17.533435202551853;2.645160310640719;0
12.626237363213882;7.3599490277534905;0
9.451181294572677;2.401868474881673;0
14.547748466522947;2.4195455222703988;0
16.46785460011789;0.09625007085919135;0
12.998414432819304;2.0950735765953183;0
12.223005200903827;5.44386905442307;0
13.198569248128024;0.6770287307880878;0
16.805429933497862;5.72682045479537;0
13.913104502022723;-1.9073579463629313;0
10.494767885275149;2.682796071982005;0
14.589000816933032;-1.543703899320768;0
12.697162004918383;0.5502933079215295;0
12.772766685312044;-1.623140183554909;0
12.205974326421954;6.296728219290458;0
11.356245480349045;2.583334757009556;0
10.751622310121109;5.950360809070547;0
12.131450625228767;5.025286437407531;0
15.601213934038752;6.045624742490386;0
11.107851924014112;3.9480107672881486;0
17.285397929103986;7.387974119597281;0
13.766340293678649;5.799534107379192;0
14.321948424685413;3.618277008861895;0
17.73605713682486;7.399632403829498;0
14.210002431516095;6.418408634925772;0
10.053344037413261;2.264725273966582;0
14.130186175658876;-0.04302978899269605;0
15.03831369787665;0.3797380920421696;0
8.492249266167669;3.2661301106781746;0
9.238029142342462;4.777856559689609;0
8.98301194101832;6.350748213159262;0
16.807660171544168;-0.8263722373272546;0
8.902535369577144;7.19237512670928;0
10.192688073163108;6.833947963434458;0
11.189850848525008;2.0349411623683515;0
16.926697341381352;-1.0788596939956578;0
8.09757373948651;3.340160977202321;0
10.551824495750722;4.35684452834253;0
12.448661898446787;-0.014951776356581403;0
13.625773701633673;5.779522015237888;0
17.21752830834962;-0.5691106306224918;0
11.551600190999844;1.2065604585662708;0
16.74532096991868;-0.8549483448176058;0
17.06804985182793;4.602410565591132;0
14.182152125646251;2.718898799648132;0
9.897550580788959;4.90570836117409;0
11.72360004589158;7.587261355263729;0
11.271146958265465;0.5288313611883604;0
11.09246683796286;2.714061293732671;0
16.201804512760454;1.7447554883228742;0
12.908881638500882;1.7345156435729954;0
16.658893879180134;-0.34975936581681566;0
17.373570511057636;1.6926164532459973;0
8.224817988310278;6.849335787006908;0
17.957357479936498;4.593263221337392;0
12.39828648721113;-0.5793077498170345;0
17.28100723583968;0.5830809456421431;0
17.50281545738651;5.09083719496129;0
13.30616294602276;-0.3727293291434912;0
9.8966369369678;-1.2149827019951491;0
14.064688423880385;0.8544395314618121;0
8.953313937974912;6.960618724754735;0
17.473815119436736;0.6104133741601423;0
16.840746137078924;5.700669357840741;0
16.65464119802218;6.7839062144580975;0
14.388036327186821;-0.7475599960134254;0
12.520967688233997;2.1742526688648107;0
14.492250287358466;3.442921922361328;0
12.516206135701974;0.1597344335142763;0
9.49618986677649;2.319789997775657;0
17.401132174424035;6.832386765640113;0
17.806016418510545;2.4734393503962435;0
10.131290458373556;-1.3235314912287648;0
13.683792269304107;-0.5705740149568566;0
10.404676604088511;3.5315602374539647;0
15.572573183896267;-1.7371202122548628;0
9.213224013001156;2.176009508548855;0
11.006219587556648;-0.7347194778416914;0
10.065217854385331;0.7624475343982247;0
16.60411403780178;7.040450842346882;0
13.363821830960562;6.603740273024261;0
10.077174998379078;7.900172978912762;0
8.191801089780148;3.632290132855486;0
8.477467076260252;-0.9311677433579284;0
11.775395178851156;5.229729048803105;0
10.320250087499165;-0.4550134952945255;0
10.97043002977846;3.3005740416042;0
17.336319850261955;1.398859007364139;0
12.729992582974326;6.0594717144951815;0
14.544157549437308;-1.7353024691754897;0
10.444595020068185;0.989083713799392;0
13.208964039141573;2.4186707705335015;0
10.599467986455503;4.708657560446851;0
11.543148132001733;6.699760460763974;0
16.298881757441947;-0.7141434595930267;0
10.83426234889428;7.945377284232741;0
13.204060346058608;3.0965652817445948;0
17.85209680641448;-1.1810162995510403;0
16.271643083522495;7.3648986344319844;0
8.01250145201168;1.7421901860404239;0
17.181309688040912;3.1177053591374966;0
17.544460909278833;-0.2619483927164561;0
12.280569592465872;5.981405855749749;0
17.511595383689123;1.570709270053145;0
9.533723346008966;0.2778576761951932;0
9.976816984424998;4.509945007052131;0
16.504007383970155;0.5427784140398657;0
8.441960419713457;-1.980665514588959;0
16.14361886307953;4.13623521172549;0
15.886733956178674;-1.3387701509214915;0
15.799473106107051;2.2975009291468522;0
16.74190589922498;3.1567951950845856;0
17.101855211370257;1.676484944483466;0
10.39440223332356;-1.3345441648607363;0
11.995802341270661;6.439423294011268;0
17.490585151081323;6.824174638137428;0
14.499096026616577;0.6857949899281284;0
15.657031514711758;5.583815612865789;0
13.205989555680489;7.646511944621594;0
14.347584547475233;5.71424142263839;0
8.006495922245815;-0.6717354093998267;0
12.506684977636683;4.199692711115343;0
14.1652747047387;4.549166168831871;0
16.87086418230559;0.19934032959311576;0
10.54723686838205;7.620969208647493;0
15.676682365980392;5.6097625690181925;0
17.690751865362763;0.7203244406365723;0
10.315484778876725;3.1983884240698153;0
11.84598417893613;0.2328383018859399;0
14.344924093647428;5.540603690088501;0
17.009930199375788;-0.5280278902210338;0
8.975334208570855;3.4051765660401143;0
14.392760835430305;-1.517799602890633;0
16.514782013927544;2.2128923318010267;0
8.353809658996733;1.5899718947091754;0
11.669656664204801;7.12097550066729;0
11.647641233535708;5.759685990800267;0
10.5220550424857;3.762913981400544;0
8.692898606727715;1.7774910253734584;0
9.823607184375314;6.694504168164114;0
15.556118015415194;5.732983116552015;0
15.421637207092836;1.0558072769933498;0
16.412054481556417;7.2250172477695855;0
11.913285092802761;5.561244588526893;0
9.338915636216282;5.701871344123315;0
12.676569913896065;4.273246761592782;0
16.69796539940746;6.434356752167153;0
11.149895511916494;1.1608838707014808;0
9.893604763913512;-1.7489079725826333;0
10.234395866624121;3.19199042059443;0
12.464653861059396;0.106849167642876;0
8.056413553806262;4.760794413378601;0
14.9096269181933;1.5188267740729904;0
15.19907879176652;0.0460430165047927;0
16.512376136593517;2.8750231045463046;0
15.351568961764116;-1.4337239850339094;0
17.65173974440252;7.477658236637936;0
8.779829545089584;2.7579884407694593;0
11.027595367839275;2.337036386785149;0
17.176594240445922;3.776197086967887;0
8.745601397077706;4.119023651703474;0
11.46743814020996;3.108938690811473;0
14.77052197743438;0.491259438324549;0
11.713235880258239;3.8434280001044225;0
15.502009777490795;-1.9734684527597162;0
17.36390071072251;-1.3713079552439293;0
11.707287426347717;0.41350777016982576;0
12.36449385526057;7.707821761217868;0
8.001774653881764;3.1173165309957724;0
12.398371876455219;-1.8879488194965337;0
12.26160613808289;3.866138350541707;0
17.561205486197913;3.382487107746602;0
8.988918956071068;2.416089274247862;0
15.448928586761651;5.316932550781297;0
14.42046938167123;0.7123091789296061;0
16.625990620130267;-0.16741634576757858;0
17.26399454619887;3.174120123306234;0
12.857236338975664;-1.935104538280416;0
12.32485368517193;1.826399464322562;0
8.183794071173315;-0.9570645962565099;0
14.729980929254234;2.8307362294532474;0
14.969795260283261;6.765308029804208;0
17.70871268879554;1.6772294143074378;0
14.811093239409649;6.960038257938606;0
11.83616297886695;4.2349900540646255;0
15.887130056550419;-1.5019781017244709;0
12.05890308932382;0.40582576707221474;0
17.845673939538177;-1.1258659852617985;0
8.518177132205292;1.712353762728493;0
17.63755775261955;-0.7382149728940128;0
16.691099944888983;5.626785837770783;0
16.676728746588722;-0.011587862476370336;0
11.280022656833989;1.6172043694334932;0
12.064027792707675;3.266672891119537;0
16.441561910014393;7.577609715327377;0
8.952619698572907;2.765055064957661;0
15.75700623580113;0.009122822525815089;0
12.099963435321616;1.8285576461305593;0
15.489517942927161;3.724996764063559;0
14.84134389168447;-1.828319617971647;0
13.38985051506005;6.549064499273992;0
10.105465685404443;1.4869359379971607;0
8.650364288634597;6.3378225574770894;0
13.196695331872853;-1.7214494705304233;0
14.590977151038022;6.440232980932068;0
17.64112489800568;-0.8931421665795785;0
13.10255292814773;2.1000343342486447;0
8.62711531268607;6.841086806320341;0
8.426923454311916;4.004171904128705;0
12.644293613688221;1.9464755985813138;0
17.336244276629586;0.774525780276822;0
16.511859452062417;2.9203267052239514;0
16.8699091753882;2.9299521291319923;0
12.260921878140826;4.3470412735147885;0
9.94193036237894;6.6585001554664345;0
16.982418143476778;2.358663728902128;0
9.99588848578771;4.784858400011209;0
12.803184346735062;-1.3098138984213286;0
12.9612661651257;-1.050173089976885;0
8.946402023259632;2.1305915167672325;0
17.401760554013784;2.4448725783130705;0
12.609596656224147;-1.576766056799605;0
9.52558354672738;3.779081967003287;0
8.63716974247776;3.4079058559435254;0
17.60304652648694;3.055095931615493;0
14.706883576933445;0.36271459621494007;0
14.050656341917106;2.627154171365423;0
9.857087616296635;0.9628673807302452;0
16.99827134180524;5.05778931313843;0
16.400579558528023;1.5001123035922266;0
14.114588328779988;-0.45037571052716374;0
15.474145013029307;7.621565263030636;0
16.249867700523726;-1.5366619196027058;0
13.78949872222875;2.5986615101510067;0
14.572807713481907;2.2620255690525344;0
16.31251635303713;5.157293562480859;0
14.024113003778666;1.3688056897928154;0
10.940116569497878;1.7768788806007536;0
8.845567626352425;-1.046823731920396;0
14.426069982036768;-0.3060733209649573;0
13.47056511252554;6.649010033661957;0
12.629017534299287;2.9278782392603713;0
13.755793854730056;4.763117429202497;0
17.91193915784182;3.98012525499188;0
13.664643131935925;1.2299924415763703;0
11.495358234871082;5.2451028051307444;0
17.454508555818425;-0.4594247412845791;0
14.7686398818267;7.640763565101405;0
17.476781735726217;5.78834883512677;0
17.73751866421188;4.752152134974944;0
8.723270423333624;3.5331322665420704;0
15.763876020577174;0.337194781325731;0
15.723042904164657;4.87672320173546;0
10.92977998402309;-1.1016546488459227;0
10.614146740647474;3.699873905906461;0
9.642463052522782;4.4484722880573075;0
11.011066603776896;-1.2453739082019326;0
10.844182088086331;0.5600222581777823;0
12.733747747964582;4.573927923883679;0
15.048586994050378;1.3115675463863181;0
9.882430647162787;7.447935176643675;0
15.394917355804996;-0.25499361903320406;0
17.725233479289194;1.3733788862637928;0
12.210698868587206;7.086545106081838;0
12.909152582495924;3.360143902120579;0
12.99159470709386;5.746826269275505;0
10.139405321541698;0.5197097323483453;0
10.75508506318192;-1.4837729390215075;0
15.708282241969362;0.6801398457773029;0
9.506969517831536;1.2099462216920371;0
8.67905730790753;6.624890012585407;0
15.23320862039083;-1.0145094689774075;0
11.985686823654582;6.456544045558038;0
9.599186913087783;1.255176614165911;0
15.148639452541769;-0.5808872492300126;0
17.380207910623717;0.4587353385163979;0
9.324293375192385;-1.1581257372231561;0
12.231534854041389;1.426055250569683;0
17.770201866015412;0.06041859008788464;0
13.87843080998269;0.8567404259095186;0
15.793088442036476;2.3534358326037133;0
16.332076566986423;5.473864461800083;0
8.050010535131264;2.184371568837766;0
17.62887956084827;3.503178520852998;0
17.878114484486552;3.291572307282868;0
8.667070380978151;-0.30213214691643997;0
8.798843372164983;7.772181229016315;0
16.924936163150072;4.835877327653607;0
9.129204298266067;4.898993813503235;0
9.590140273738673;7.975179140832619;0
8.668855324297553;-1.820508875868017;0
17.945838324092144;-1.9294235349326543;0
16.877136527111432;6.723735102252302;0
15.94186724005529;5.090588283630095;0
12.85439316097455;7.483488471384019;0
11.99596038922446;-0.4927529239687649;0
13.408945903661406;5.234491787512481;0
17.459148815379358;3.715837496006543;0
17.112069678754494;4.5531931718389576;0
13.45682739907066;6.091831213241459;0
17.45273840778127;7.032179753965721;0
16.803454910100022;2.6368060518991943;0
16.801662998307098;1.0803783311353197;0
14.601810812221935;6.183765799905924;0
8.914230609370385;3.219043739564608;0
15.955745941106665;7.90175187425946;0
12.037753165975017;1.912464434327184;0
12.243838030719896;0.7851294113711136;0
13.841424042150695;6.426632796700856;0
8.768739240197307;6.868454074126337;0
9.88157594218167;3.0213773339713477;0
8.900623404526177;1.373822303498951;0
16.837002838809486;2.267420573989823;0
14.00196394556729;-1.5993382155156382;0
13.363037384906889;4.142631991248473;0
9.530349801050125;-0.5096590208582745;0
17.50820643242109;7.311813935825207;0
15.862966677371265;-0.569679544452401;0
12.948133180200411;2.727243104955069;0
11.578479622908329;4.8786678880815515;0
17.1096255647034;-0.07102025534434442;0
8.283020378254767;3.583828784892221;0
10.276344398314512;3.5475643641108885;0
11.45505139244825;7.51405434720175;0
15.091285846975772;-0.8986061314107767;0
9.004865206187324;3.284775216364043;0
10.028567928081962;3.7583300653619576;0
12.691141925485903;2.2795546813773377;0
13.367552280560123;5.1010004057932345;0
11.260857204517468;3.8291867149403895;0
12.955730840824431;4.819443139128828;0
12.396449845675644;1.9661087754742086;0
9.11382134987133;-0.5290400668970467;0
9.490810654933185;5.388013828458316;0
17.640037478859355;1.5712405511418144;0
13.93972316970271;5.604836693985305;0
11.686683200876885;4.956331560230145;0
12.888640641571882;-0.24100153520741285;0
17.62661897934725;0.4369234439866294;0
17.66191767538232;-1.4070184268118584;0
11.201829647057668;1.4321559385903178;0
10.699960616188704;3.184976383027985;0
16.538313343799118;3.348846129909437;0
10.037905467279426;3.117031402709501;0
9.242307568415203;0.07843207070526725;0
12.274495841754025;1.1929757217786223;0
16.77811035369803;5.568634017910324;0
15.251109224147804;-0.023916082378241832;0
11.041280470659288;4.804773027649544;0
17.401606332054904;4.867042739423368;0
17.267566999143824;2.1554825708729615;0
16.638303561544248;3.4995433384654016;0
8.650210581884034;1.4042310493252836;0
14.513800792183899;-1.0369275993584797;0
9.371895263078981;1.6484396728850532;0
14.737415497292766;-1.9276624124918966;0
10.435310565993843;7.5843150184676364;0
12.279669764882598;3.0743024530259726;0
16.98985414806404;-0.5430412560963087;0
8.10456906261662;2.4652997279797013;0
17.645944650086093;1.1215370693637423;0
10.37575361042061;3.555787736628436;0
16.266870676794994;2.3234057445354317;0
13.878676310259033;5.350176040923072;0
8.136323903067293;-1.2948584137706292;0
16.84222620242126;2.260431619545212;0
11.412416842561253;6.095139558389839;0
14.911504836991073;5.518641885399778;0
11.572243350518992;2.406236424578502;0
12.406382248788756;6.118462332974994;0
8.234572402023801;2.070931272088778;0
9.162062065196073;7.889078357674421;0
14.020674634333329;-1.806929433329049;0
14.783071970557526;6.674953344365681;0
17.392710628970434;1.8052061392596102;0
17.713129113294617;-0.3464505840928038;0
9.260009024610856;1.999728989568141;0
8.91672471461714;4.03761435451062;0
9.100658011915668;0.042668991354981145;0
13.63327747567971;0.20444317917803367;0
15.99809116215382;7.771550079950744;0
17.361080226316012;1.6851982583780805;0
9.111282934492108;2.019272894919725;0
13.657787076939139;1.7018834514626553;0
8.591759770987334;1.8307122192726983;0
13.78893121226304;5.906406994436164;0
14.635315232242947;-1.39097466645192;0
13.306497227803456;2.0102076888137725;0
12.188825516154143;1.7709382475546969;0
11.741127210063304;5.680656389274581;0
10.780034499667911;5.907842343577183;0
11.447247243483147;5.070579256089101;0
8.543537768600542;2.3677484633341193;0
11.635263209171786;-0.2720554427634574;0
9.581618528389715;6.012363936317966;0
9.485099596533704;5.166192246623484;0
10.456897833366627;4.920469459908764;0
15.628585717693113;7.068012365530151;0
10.678612238322934;7.484043257513939;0
10.580310476955628;6.5775236650972815;0
15.989097928594012;5.952547881419462;0
9.781097078249665;7.343310377099982;0
14.124905426619298;6.645148950575521;0
13.576789718596668;3.7943161980926208;0
16.87405619910359;-1.110724598250236;0
12.277035337416121;3.766767720570554;0
17.41164423648501;2.529736003166863;0
9.322065219352462;1.3395163782198;0
8.234939797549954;0.6299330181028902;0
14.463064416662522;4.93445181810144;0
11.329684285435626;2.1580506177277314;0
13.22249476907057;7.645270770312083;0
15.749296877923335;2.0507530835445857;0
16.433590895509326;1.2580749685170165;0
8.597511768158194;7.449172379399119;0
12.923986421301322;7.3407204953497835;0
8.36794633602436;0.1154496903119413;0
9.827147312005582;2.5608024133696485;0
15.863017766645783;-0.6006551672603915;0
17.81803063679877;0.8141867319347669;0
15.92313850897649;1.9577800617101913;0
10.63871966862986;-1.87696335705615;0
8.832093463186267;7.299354812808815;0
12.429976420186598;5.89757863075849;0
13.748215827393494;-1.3525806569843695;0
8.83781752599985;-0.6708862833007194;0
9.496327830005281;-0.07474727488823651;0
16.335064820322465;1.375032449582125;0
10.079905398877095;-0.025777839619502307;0
14.689171766746309;6.059121384554274;0
9.252036807633827;3.827263192183577;0
10.54344741337027;-0.2943497856408144;0
12.616622984159873;0.1175611847198339;0
13.25193260650397;4.338872071810266;0
9.36621867777633;0.9129943868117181;0
12.43694488071701;4.108937937706322;0
17.44961465772475;1.9081806533085848;0
13.961229712235525;5.932113298899438;0
8.389768214197648;4.813831923231132;0
8.114362110951719;6.6821780637363535;0
17.52599881504842;7.341617378603331;0
11.967845981356103;1.1844225610887555;0
10.591897900377397;7.151198658859663;0
14.273518247318858;3.4884561448022122;0
12.468094304102266;1.7909355670392966;0
12.913852783501357;-1.450968682567854;0
17.61039151604691;-0.7450817982874351;0
12.44339596478601;6.877972035730931;0
13.009530424166751;2.337092322619087;0
14.477048420638159;1.0723542504011658;0
17.753932251210877;7.1890489304413805;0
15.33912050184855;5.66973964929755;0
14.546059618049384;4.12084377318506;0
12.416903451605787;5.070267812669958;0
8.433454593222034;6.931026190703095;0
17.068001820660996;1.5315700153827336;0
16.80658834479624;4.157522764833071;0
15.27477858845215;7.3974865181599885;0
8.77940266550567;0.9541587693879379;0
8.92631315280113;-1.576586251819733;0
15.845905049248557;4.938678873207611;0
11.566080929960602;6.71266871084554;0
16.107340394227645;6.122582243403816;0
17.343983699061894;3.781029942699311;0
11.828111170910958;7.659746224341781;0
10.474528023020206;1.926282034895979;0
12.223878316948683;1.7536590656300883;0
12.167068579979635;7.533582259289222;0
11.2931973805481;0.6430312526169377;0
10.92402272548194;-0.46555016892883594;0
8.655476175699718;1.3650657037831442;0
14.948931197204713;5.962820328670162;0
13.925120005119544;5.942996186810305;0
15.459387220269562;2.307564003986161;0
13.932670019286745;-1.6244591990591433;0
8.10861551525846;0.7257809170433269;0
15.402971016105031;6.991569594371148;0
11.515654114247415;2.3178555777058136;0
8.697044178236396;6.074564162426039;0
10.81219263703079;6.426216765259241;0
8.705393447474354;0.2561294933152376;0
16.767811519844834;2.332719843698313;0
8.079632667779245;5.8238849381758815;0
8.895141131074592;5.019006917595471;0
14.83749427967303;7.854631436053417;0
13.708351981744741;7.094366898245108;0
11.323216113231409;-1.7026956845049006;0
12.821178349445923;3.375774700917355;0
10.096991667385879;1.6316460764877814;0
17.24779744861531;6.294629051674248;0
8.057438726654386;3.6329347858916323;0
14.112546516194435;4.223993750182699;0
13.677313818444368;0.7416785121851883;0
14.05761773958373;3.694240305287666;0
15.451908464112975;5.825891634935553;0
16.019455756624716;-1.5973499441592047;0
16.335827494876533;3.0574683663730067;0
12.146167427753188;2.7294997082608674;0
15.76484542773876;1.374565504385317;0
8.7509932496428;4.9110129763833825;0
15.706361859179406;6.428350487671516;0
12.995196288604227;0.6633165867154354;0
15.512002584913843;7.068278358691037;0
10.27990285541311;0.8049555050580635;0
12.101411424917526;1.2321150518649988;0
10.93912998990372;3.06617078330211;0
16.764527268307717;1.7281484614541482;0
11.167239564648845;-1.9343407739329714;0
17.893439489015194;4.00829661116271;0
16.11366027389564;5.671194028665739;0
15.48042538823144;4.672160869887424;0
10.177064880337765;6.575719765998425;0
15.007589156996747;3.3144004943155227;0
15.119655511661783;-0.850610860988174;0
9.229567422898898;5.641697718987547;0
15.603565464646843;4.333631537036547;0
14.604187389266093;5.494931143961515;0
16.36372749570667;2.3045701358756405;0
15.60656475389364;-1.5670310249896395;0
12.889736146474402;2.9920892373816788;0
17.8194674266047;6.200533983942483;0
10.229405800689985;5.832692613511714;0
17.491028202022605;4.818556657355953;0
12.336790913379586;5.844639795680919;0
10.070283137957047;6.538890581679961;0
8.902884676209807;0.5375891067910405;0
16.871645717182396;0.8624727065730826;0
17.638412742462382;-0.4459598626566301;0
12.623289667975016;3.7489968518606283;0
16.7290962434216;6.549001566030389;0
12.778203648091868;-0.9486326142039818;0
11.333048250750451;5.98696462519052;0
16.76154248829264;-1.7077430910432438;0
9.444799059277129;-0.6967244430248014;0
16.28452441215523;0.08055818798440573;0
17.755095655264583;6.977079747063186;0
17.94931249341522;-1.1700605262818125;0
16.108459893318354;-1.9020346570863371;0
